id;nome;email;Contador
 1,0;iago;iago@gmail.com;1926
 1,0;iago;iago@gmail.com;1927
 1,0;iago;iago@gmail.com;1928
 1,0;iago;iago@gmail.com;1929
 1,0;iago;iago@gmail.com;1930
 1,0;iago;iago@gmail.com;1931
 1,0;iago;iago@gmail.com;1932
 1,0;iago;iago@gmail.com;1933
 1,0;iago;iago@gmail.com;1934
 1,0;iago;iago@gmail.com;1935
 1,0;iago;iago@gmail.com;1936
 1,0;iago;iago@gmail.com;1937
 1,0;iago;iago@gmail.com;1938
 1,0;iago;iago@gmail.com;1939
 1,0;iago;iago@gmail.com;1940
 1,0;iago;iago@gmail.com;1941
 1,0;iago;iago@gmail.com;1942
 1,0;iago;iago@gmail.com;1943
 1,0;iago;iago@gmail.com;1944
 1,0;iago;iago@gmail.com;1945
 1,0;iago;iago@gmail.com;1946
 1,0;iago;iago@gmail.com;1947
 1,0;iago;iago@gmail.com;1948
 1,0;iago;iago@gmail.com;1949
 1,0;iago;iago@gmail.com;1950
 1,0;iago;iago@gmail.com;1951
 1,0;iago;iago@gmail.com;1952
 1,0;iago;iago@gmail.com;1953
 1,0;iago;iago@gmail.com;1954
 1,0;iago;iago@gmail.com;1955
 1,0;iago;iago@gmail.com;1956
 1,0;iago;iago@gmail.com;1957
 1,0;iago;iago@gmail.com;1958
 1,0;iago;iago@gmail.com;1959
 1,0;iago;iago@gmail.com;1960
 1,0;iago;iago@gmail.com;1961
 1,0;iago;iago@gmail.com;1962
 1,0;iago;iago@gmail.com;1963
 1,0;iago;iago@gmail.com;1964
 1,0;iago;iago@gmail.com;1965
 1,0;iago;iago@gmail.com;1966
 1,0;iago;iago@gmail.com;1967
 1,0;iago;iago@gmail.com;1968
 1,0;iago;iago@gmail.com;1969
 1,0;iago;iago@gmail.com;1970
 1,0;iago;iago@gmail.com;1971
 1,0;iago;iago@gmail.com;1972
 1,0;iago;iago@gmail.com;1973
 1,0;iago;iago@gmail.com;1974
 1,0;iago;iago@gmail.com;1975
 1,0;iago;iago@gmail.com;1976
 1,0;iago;iago@gmail.com;1977
 1,0;iago;iago@gmail.com;1978
 1,0;iago;iago@gmail.com;1979
 1,0;iago;iago@gmail.com;1980
 1,0;iago;iago@gmail.com;1981
 1,0;iago;iago@gmail.com;1982
 1,0;iago;iago@gmail.com;1983
 1,0;iago;iago@gmail.com;1984
 1,0;iago;iago@gmail.com;1985
 1,0;iago;iago@gmail.com;1986
 1,0;iago;iago@gmail.com;1987
 1,0;iago;iago@gmail.com;1988
 1,0;iago;iago@gmail.com;1989
 1,0;iago;iago@gmail.com;1990
 1,0;iago;iago@gmail.com;1991
 1,0;iago;iago@gmail.com;1992
 1,0;iago;iago@gmail.com;1993
 1,0;iago;iago@gmail.com;1994
 1,0;iago;iago@gmail.com;1995
 1,0;iago;iago@gmail.com;1996
 1,0;iago;iago@gmail.com;1997
 1,0;iago;iago@gmail.com;1998
 1,0;iago;iago@gmail.com;1999
 1,0;iago;iago@gmail.com;2000
 1,0;iago;iago@gmail.com;2001
 1,0;iago;iago@gmail.com;2002
 1,0;iago;iago@gmail.com;2003
 1,0;iago;iago@gmail.com;2004
 1,0;iago;iago@gmail.com;2005
 1,0;iago;iago@gmail.com;2006
 1,0;iago;iago@gmail.com;2007
 1,0;iago;iago@gmail.com;2008
 1,0;iago;iago@gmail.com;2009
 1,0;iago;iago@gmail.com;2010
 1,0;iago;iago@gmail.com;2011
 1,0;iago;iago@gmail.com;2012
 1,0;iago;iago@gmail.com;2013
 1,0;iago;iago@gmail.com;2014
 1,0;iago;iago@gmail.com;2015
 1,0;iago;iago@gmail.com;2016
 1,0;iago;iago@gmail.com;2017
 1,0;iago;iago@gmail.com;2018
 1,0;iago;iago@gmail.com;2019
 1,0;iago;iago@gmail.com;2020
 1,0;iago;iago@gmail.com;2021
 1,0;iago;iago@gmail.com;2022
 1,0;iago;iago@gmail.com;2023
 1,0;iago;iago@gmail.com;2024
 1,0;iago;iago@gmail.com;2025
 1,0;iago;iago@gmail.com;2026
 1,0;iago;iago@gmail.com;2027
 1,0;iago;iago@gmail.com;2028
 1,0;iago;iago@gmail.com;2029
 1,0;iago;iago@gmail.com;2030
 1,0;iago;iago@gmail.com;2031
 1,0;iago;iago@gmail.com;2032
 1,0;iago;iago@gmail.com;2033
 1,0;iago;iago@gmail.com;2034
 1,0;iago;iago@gmail.com;2035
 1,0;iago;iago@gmail.com;2036
 1,0;iago;iago@gmail.com;2037
 1,0;iago;iago@gmail.com;2038
 1,0;iago;iago@gmail.com;2039
 1,0;iago;iago@gmail.com;2040
 1,0;iago;iago@gmail.com;2041
 1,0;iago;iago@gmail.com;2042
 1,0;iago;iago@gmail.com;2043
 1,0;iago;iago@gmail.com;2044
 1,0;iago;iago@gmail.com;2045
 1,0;iago;iago@gmail.com;2046
 1,0;iago;iago@gmail.com;2047
 1,0;iago;iago@gmail.com;2048
 1,0;iago;iago@gmail.com;2049
 1,0;iago;iago@gmail.com;2050
 1,0;iago;iago@gmail.com;2051
 1,0;iago;iago@gmail.com;2052
 1,0;iago;iago@gmail.com;2053
 1,0;iago;iago@gmail.com;2054
 1,0;iago;iago@gmail.com;2055
 1,0;iago;iago@gmail.com;2056
 1,0;iago;iago@gmail.com;2057
 1,0;iago;iago@gmail.com;2058
 1,0;iago;iago@gmail.com;2059
 1,0;iago;iago@gmail.com;2060
 1,0;iago;iago@gmail.com;2061
 1,0;iago;iago@gmail.com;2062
 1,0;iago;iago@gmail.com;2063
 1,0;iago;iago@gmail.com;2064
 1,0;iago;iago@gmail.com;2065
 1,0;iago;iago@gmail.com;2066
 1,0;iago;iago@gmail.com;2067
 1,0;iago;iago@gmail.com;2068
 1,0;iago;iago@gmail.com;2069
 1,0;iago;iago@gmail.com;2070
 1,0;iago;iago@gmail.com;2071
 1,0;iago;iago@gmail.com;2072
 1,0;iago;iago@gmail.com;2073
 1,0;iago;iago@gmail.com;2074
 1,0;iago;iago@gmail.com;2075
 1,0;iago;iago@gmail.com;2076
 1,0;iago;iago@gmail.com;2077
 1,0;iago;iago@gmail.com;2078
 1,0;iago;iago@gmail.com;2079
 1,0;iago;iago@gmail.com;2080
 1,0;iago;iago@gmail.com;2081
 1,0;iago;iago@gmail.com;2082
 1,0;iago;iago@gmail.com;2083
 1,0;iago;iago@gmail.com;2084
 1,0;iago;iago@gmail.com;2085
 1,0;iago;iago@gmail.com;2086
 1,0;iago;iago@gmail.com;2087
 1,0;iago;iago@gmail.com;2088
 1,0;iago;iago@gmail.com;2089
 1,0;iago;iago@gmail.com;2090
 1,0;iago;iago@gmail.com;2091
 1,0;iago;iago@gmail.com;2092
 1,0;iago;iago@gmail.com;2093
 1,0;iago;iago@gmail.com;2094
 1,0;iago;iago@gmail.com;2095
 1,0;iago;iago@gmail.com;2096
 1,0;iago;iago@gmail.com;2097
 1,0;iago;iago@gmail.com;2098
 1,0;iago;iago@gmail.com;2099
 1,0;iago;iago@gmail.com;2100
 1,0;iago;iago@gmail.com;2101
 1,0;iago;iago@gmail.com;2102
 1,0;iago;iago@gmail.com;2103
 1,0;iago;iago@gmail.com;2104
 1,0;iago;iago@gmail.com;2105
 1,0;iago;iago@gmail.com;2106
 1,0;iago;iago@gmail.com;2107
 1,0;iago;iago@gmail.com;2108
 1,0;iago;iago@gmail.com;2109
 1,0;iago;iago@gmail.com;2110
 1,0;iago;iago@gmail.com;2111
 1,0;iago;iago@gmail.com;2112
 1,0;iago;iago@gmail.com;2113
 1,0;iago;iago@gmail.com;2114
 1,0;iago;iago@gmail.com;2115
 1,0;iago;iago@gmail.com;2116
 1,0;iago;iago@gmail.com;2117
 1,0;iago;iago@gmail.com;2118
 1,0;iago;iago@gmail.com;2119
 1,0;iago;iago@gmail.com;2120
 1,0;iago;iago@gmail.com;2121
 1,0;iago;iago@gmail.com;2122
 1,0;iago;iago@gmail.com;2123
 1,0;iago;iago@gmail.com;2124
 1,0;iago;iago@gmail.com;2125
 1,0;iago;iago@gmail.com;2126
 1,0;iago;iago@gmail.com;2127
 1,0;iago;iago@gmail.com;2128
 1,0;iago;iago@gmail.com;2129
 1,0;iago;iago@gmail.com;2130
 1,0;iago;iago@gmail.com;2131
 1,0;iago;iago@gmail.com;2132
 1,0;iago;iago@gmail.com;2133
 1,0;iago;iago@gmail.com;2134
 1,0;iago;iago@gmail.com;2135
 1,0;iago;iago@gmail.com;2136
 1,0;iago;iago@gmail.com;2137
 1,0;iago;iago@gmail.com;2138
 1,0;iago;iago@gmail.com;2139
 1,0;iago;iago@gmail.com;2140
 1,0;iago;iago@gmail.com;2141
 1,0;iago;iago@gmail.com;2142
 1,0;iago;iago@gmail.com;2143
 1,0;iago;iago@gmail.com;2144
 1,0;iago;iago@gmail.com;2145
 1,0;iago;iago@gmail.com;2146
 1,0;iago;iago@gmail.com;2147
 1,0;iago;iago@gmail.com;2148
 1,0;iago;iago@gmail.com;2149
 1,0;iago;iago@gmail.com;2150
 1,0;iago;iago@gmail.com;2151
 1,0;iago;iago@gmail.com;2152
 1,0;iago;iago@gmail.com;2153
 1,0;iago;iago@gmail.com;2154
 1,0;iago;iago@gmail.com;2155
 1,0;iago;iago@gmail.com;2156
 1,0;iago;iago@gmail.com;2157
 1,0;iago;iago@gmail.com;2158
 1,0;iago;iago@gmail.com;2159
 1,0;iago;iago@gmail.com;2160
 1,0;iago;iago@gmail.com;2161
 1,0;iago;iago@gmail.com;2162
 1,0;iago;iago@gmail.com;2163
 1,0;iago;iago@gmail.com;2164
 1,0;iago;iago@gmail.com;2165
 1,0;iago;iago@gmail.com;2166
 1,0;iago;iago@gmail.com;2167
 1,0;iago;iago@gmail.com;2168
 1,0;iago;iago@gmail.com;2169
 1,0;iago;iago@gmail.com;2170
 1,0;iago;iago@gmail.com;2171
 1,0;iago;iago@gmail.com;2172
 1,0;iago;iago@gmail.com;2173
 1,0;iago;iago@gmail.com;2174
 1,0;iago;iago@gmail.com;2175
 1,0;iago;iago@gmail.com;2176
 1,0;iago;iago@gmail.com;2177
 1,0;iago;iago@gmail.com;2178
 1,0;iago;iago@gmail.com;2179
 1,0;iago;iago@gmail.com;2180
 1,0;iago;iago@gmail.com;2181
 1,0;iago;iago@gmail.com;2182
 1,0;iago;iago@gmail.com;2183
 1,0;iago;iago@gmail.com;2184
 1,0;iago;iago@gmail.com;2185
 1,0;iago;iago@gmail.com;2186
 1,0;iago;iago@gmail.com;2187
 1,0;iago;iago@gmail.com;2188
 1,0;iago;iago@gmail.com;2189
 1,0;iago;iago@gmail.com;2190
 1,0;iago;iago@gmail.com;2191
 1,0;iago;iago@gmail.com;2192
 1,0;iago;iago@gmail.com;2193
 1,0;iago;iago@gmail.com;2194
 1,0;iago;iago@gmail.com;2195
 1,0;iago;iago@gmail.com;2196
 1,0;iago;iago@gmail.com;2197
 1,0;iago;iago@gmail.com;2198
 1,0;iago;iago@gmail.com;2199
 1,0;iago;iago@gmail.com;2200
 1,0;iago;iago@gmail.com;2201
 1,0;iago;iago@gmail.com;2202
 1,0;iago;iago@gmail.com;2203
 1,0;iago;iago@gmail.com;2204
 1,0;iago;iago@gmail.com;2205
 1,0;iago;iago@gmail.com;2206
 1,0;iago;iago@gmail.com;2207
 1,0;iago;iago@gmail.com;2208
 1,0;iago;iago@gmail.com;2209
 1,0;iago;iago@gmail.com;2210
 1,0;iago;iago@gmail.com;2211
 1,0;iago;iago@gmail.com;2212
 1,0;iago;iago@gmail.com;2213
 1,0;iago;iago@gmail.com;2214
 1,0;iago;iago@gmail.com;2215
 1,0;iago;iago@gmail.com;2216
 1,0;iago;iago@gmail.com;2217
 1,0;iago;iago@gmail.com;2218
 1,0;iago;iago@gmail.com;2219
 1,0;iago;iago@gmail.com;2220
 1,0;iago;iago@gmail.com;2221
 1,0;iago;iago@gmail.com;2222
 1,0;iago;iago@gmail.com;2223
 1,0;iago;iago@gmail.com;2224
 1,0;iago;iago@gmail.com;2225
 1,0;iago;iago@gmail.com;2226
 1,0;iago;iago@gmail.com;2227
 1,0;iago;iago@gmail.com;2228
 1,0;iago;iago@gmail.com;2229
 1,0;iago;iago@gmail.com;2230
 1,0;iago;iago@gmail.com;2231
 1,0;iago;iago@gmail.com;2232
 1,0;iago;iago@gmail.com;2233
 1,0;iago;iago@gmail.com;2234
 1,0;iago;iago@gmail.com;2235
 1,0;iago;iago@gmail.com;2236
 1,0;iago;iago@gmail.com;2237
 1,0;iago;iago@gmail.com;2238
 1,0;iago;iago@gmail.com;2239
 1,0;iago;iago@gmail.com;2240
 1,0;iago;iago@gmail.com;2241
 1,0;iago;iago@gmail.com;2242
 1,0;iago;iago@gmail.com;2243
 1,0;iago;iago@gmail.com;2244
 1,0;iago;iago@gmail.com;2245
 1,0;iago;iago@gmail.com;2246
 1,0;iago;iago@gmail.com;2247
 1,0;iago;iago@gmail.com;2248
 1,0;iago;iago@gmail.com;2249
 1,0;iago;iago@gmail.com;2250
 1,0;iago;iago@gmail.com;2251
 1,0;iago;iago@gmail.com;2252
 1,0;iago;iago@gmail.com;2253
 1,0;iago;iago@gmail.com;2254
 1,0;iago;iago@gmail.com;2255
 1,0;iago;iago@gmail.com;2256
 1,0;iago;iago@gmail.com;2257
 1,0;iago;iago@gmail.com;2258
 1,0;iago;iago@gmail.com;2259
 1,0;iago;iago@gmail.com;2260
 1,0;iago;iago@gmail.com;2261
 1,0;iago;iago@gmail.com;2262
 1,0;iago;iago@gmail.com;2263
 1,0;iago;iago@gmail.com;2264
 1,0;iago;iago@gmail.com;2265
 1,0;iago;iago@gmail.com;2266
 1,0;iago;iago@gmail.com;2267
 1,0;iago;iago@gmail.com;2268
 1,0;iago;iago@gmail.com;2269
 1,0;iago;iago@gmail.com;2270
 1,0;iago;iago@gmail.com;2271
 1,0;iago;iago@gmail.com;2272
 1,0;iago;iago@gmail.com;2273
 1,0;iago;iago@gmail.com;2274
 1,0;iago;iago@gmail.com;2275
 1,0;iago;iago@gmail.com;2276
 1,0;iago;iago@gmail.com;2277
 1,0;iago;iago@gmail.com;2278
 1,0;iago;iago@gmail.com;2279
 1,0;iago;iago@gmail.com;2280
 1,0;iago;iago@gmail.com;2281
 1,0;iago;iago@gmail.com;2282
 1,0;iago;iago@gmail.com;2283
 1,0;iago;iago@gmail.com;2284
 1,0;iago;iago@gmail.com;2285
 1,0;iago;iago@gmail.com;2286
 1,0;iago;iago@gmail.com;2287
 1,0;iago;iago@gmail.com;2288
 1,0;iago;iago@gmail.com;2289
 1,0;iago;iago@gmail.com;2290
 1,0;iago;iago@gmail.com;2291
 1,0;iago;iago@gmail.com;2292
 1,0;iago;iago@gmail.com;2293
 1,0;iago;iago@gmail.com;2294
 1,0;iago;iago@gmail.com;2295
 1,0;iago;iago@gmail.com;2296
 1,0;iago;iago@gmail.com;2297
 1,0;iago;iago@gmail.com;2298
 1,0;iago;iago@gmail.com;2299
 1,0;iago;iago@gmail.com;2300
 1,0;iago;iago@gmail.com;2301
 1,0;iago;iago@gmail.com;2302
 1,0;iago;iago@gmail.com;2303
 1,0;iago;iago@gmail.com;2304
 1,0;iago;iago@gmail.com;2305
 1,0;iago;iago@gmail.com;2306
 1,0;iago;iago@gmail.com;2307
 1,0;iago;iago@gmail.com;2308
 1,0;iago;iago@gmail.com;2309
 1,0;iago;iago@gmail.com;2310
 1,0;iago;iago@gmail.com;2311
 1,0;iago;iago@gmail.com;2312
 1,0;iago;iago@gmail.com;2313
 1,0;iago;iago@gmail.com;2314
 1,0;iago;iago@gmail.com;2315
 1,0;iago;iago@gmail.com;2316
 1,0;iago;iago@gmail.com;2317
 1,0;iago;iago@gmail.com;2318
 1,0;iago;iago@gmail.com;2319
 1,0;iago;iago@gmail.com;2320
 1,0;iago;iago@gmail.com;2321
 1,0;iago;iago@gmail.com;2322
 1,0;iago;iago@gmail.com;2323
 1,0;iago;iago@gmail.com;2324
 1,0;iago;iago@gmail.com;2325
 1,0;iago;iago@gmail.com;2326
 1,0;iago;iago@gmail.com;2327
 1,0;iago;iago@gmail.com;2328
 1,0;iago;iago@gmail.com;2329
 1,0;iago;iago@gmail.com;2330
 1,0;iago;iago@gmail.com;2331
 1,0;iago;iago@gmail.com;2332
 1,0;iago;iago@gmail.com;2333
 1,0;iago;iago@gmail.com;2334
 1,0;iago;iago@gmail.com;2335
 1,0;iago;iago@gmail.com;2336
 1,0;iago;iago@gmail.com;2337
 1,0;iago;iago@gmail.com;2338
 1,0;iago;iago@gmail.com;2339
 1,0;iago;iago@gmail.com;2340
 1,0;iago;iago@gmail.com;2341
 1,0;iago;iago@gmail.com;2342
 1,0;iago;iago@gmail.com;2343
 1,0;iago;iago@gmail.com;2344
 1,0;iago;iago@gmail.com;2345
 1,0;iago;iago@gmail.com;2346
 1,0;iago;iago@gmail.com;2347
 1,0;iago;iago@gmail.com;2348
 1,0;iago;iago@gmail.com;2349
 1,0;iago;iago@gmail.com;2350
 1,0;iago;iago@gmail.com;2351
 1,0;iago;iago@gmail.com;2352
 1,0;iago;iago@gmail.com;2353
 1,0;iago;iago@gmail.com;2354
 1,0;iago;iago@gmail.com;2355
 1,0;iago;iago@gmail.com;2356
 1,0;iago;iago@gmail.com;2357
 1,0;iago;iago@gmail.com;2358
 1,0;iago;iago@gmail.com;2359
 1,0;iago;iago@gmail.com;2360
 1,0;iago;iago@gmail.com;2361
 1,0;iago;iago@gmail.com;2362
 1,0;iago;iago@gmail.com;2363
 1,0;iago;iago@gmail.com;2364
 1,0;iago;iago@gmail.com;2365
 1,0;iago;iago@gmail.com;2366
 1,0;iago;iago@gmail.com;2367
 1,0;iago;iago@gmail.com;2368
 1,0;iago;iago@gmail.com;2369
 1,0;iago;iago@gmail.com;2370
 1,0;iago;iago@gmail.com;2371
 1,0;iago;iago@gmail.com;2372
 1,0;iago;iago@gmail.com;2373
 1,0;iago;iago@gmail.com;2374
 1,0;iago;iago@gmail.com;2375
 1,0;iago;iago@gmail.com;2376
 1,0;iago;iago@gmail.com;2377
 1,0;iago;iago@gmail.com;2378
 1,0;iago;iago@gmail.com;2379
 1,0;iago;iago@gmail.com;2380
 1,0;iago;iago@gmail.com;2381
 1,0;iago;iago@gmail.com;2382
 1,0;iago;iago@gmail.com;2383
 1,0;iago;iago@gmail.com;2384
 1,0;iago;iago@gmail.com;2385
 1,0;iago;iago@gmail.com;2386
 1,0;iago;iago@gmail.com;2387
 1,0;iago;iago@gmail.com;2388
 1,0;iago;iago@gmail.com;2389
 1,0;iago;iago@gmail.com;2390
 1,0;iago;iago@gmail.com;2391
 1,0;iago;iago@gmail.com;2392
 1,0;iago;iago@gmail.com;2393
 1,0;iago;iago@gmail.com;2394
 1,0;iago;iago@gmail.com;2395
 1,0;iago;iago@gmail.com;2396
 1,0;iago;iago@gmail.com;2397
 1,0;iago;iago@gmail.com;2398
 1,0;iago;iago@gmail.com;2399
 1,0;iago;iago@gmail.com;2400
 1,0;iago;iago@gmail.com;2401
 1,0;iago;iago@gmail.com;2402
 1,0;iago;iago@gmail.com;2403
 1,0;iago;iago@gmail.com;2404
 1,0;iago;iago@gmail.com;2405
 1,0;iago;iago@gmail.com;2406
 1,0;iago;iago@gmail.com;2407
 1,0;iago;iago@gmail.com;2408
 1,0;iago;iago@gmail.com;2409
 1,0;iago;iago@gmail.com;2410
 1,0;iago;iago@gmail.com;2411
 1,0;iago;iago@gmail.com;2412
 1,0;iago;iago@gmail.com;2413
 1,0;iago;iago@gmail.com;2414
 1,0;iago;iago@gmail.com;2415
 1,0;iago;iago@gmail.com;2416
 1,0;iago;iago@gmail.com;2417
 1,0;iago;iago@gmail.com;2418
 1,0;iago;iago@gmail.com;2419
 1,0;iago;iago@gmail.com;2420
 1,0;iago;iago@gmail.com;2421
 1,0;iago;iago@gmail.com;2422
 1,0;iago;iago@gmail.com;2423
 1,0;iago;iago@gmail.com;2424
 1,0;iago;iago@gmail.com;2425
 1,0;iago;iago@gmail.com;2426
 1,0;iago;iago@gmail.com;2427
 1,0;iago;iago@gmail.com;2428
 1,0;iago;iago@gmail.com;2429
 1,0;iago;iago@gmail.com;2430
 1,0;iago;iago@gmail.com;2431
 1,0;iago;iago@gmail.com;2432
 1,0;iago;iago@gmail.com;2433
 1,0;iago;iago@gmail.com;2434
 1,0;iago;iago@gmail.com;2435
 1,0;iago;iago@gmail.com;2436
 1,0;iago;iago@gmail.com;2437
 1,0;iago;iago@gmail.com;2438
 1,0;iago;iago@gmail.com;2439
 1,0;iago;iago@gmail.com;2440
 1,0;iago;iago@gmail.com;2441
 1,0;iago;iago@gmail.com;2442
 1,0;iago;iago@gmail.com;2443
 1,0;iago;iago@gmail.com;2444
 1,0;iago;iago@gmail.com;2445
 1,0;iago;iago@gmail.com;2446
 1,0;iago;iago@gmail.com;2447
 1,0;iago;iago@gmail.com;2448
 1,0;iago;iago@gmail.com;2449
 1,0;iago;iago@gmail.com;2450
 1,0;iago;iago@gmail.com;2451
 1,0;iago;iago@gmail.com;2452
 1,0;iago;iago@gmail.com;2453
 1,0;iago;iago@gmail.com;2454
 1,0;iago;iago@gmail.com;2455
 1,0;iago;iago@gmail.com;2456
 1,0;iago;iago@gmail.com;2457
 1,0;iago;iago@gmail.com;2458
 1,0;iago;iago@gmail.com;2459
 1,0;iago;iago@gmail.com;2460
 1,0;iago;iago@gmail.com;2461
 1,0;iago;iago@gmail.com;2462
 1,0;iago;iago@gmail.com;2463
 1,0;iago;iago@gmail.com;2464
 1,0;iago;iago@gmail.com;2465
 1,0;iago;iago@gmail.com;2466
 1,0;iago;iago@gmail.com;2467
 1,0;iago;iago@gmail.com;2468
 1,0;iago;iago@gmail.com;2469
 1,0;iago;iago@gmail.com;2470
 1,0;iago;iago@gmail.com;2471
 1,0;iago;iago@gmail.com;2472
 1,0;iago;iago@gmail.com;2473
 1,0;iago;iago@gmail.com;2474
 1,0;iago;iago@gmail.com;2475
 1,0;iago;iago@gmail.com;2476
 1,0;iago;iago@gmail.com;2477
 1,0;iago;iago@gmail.com;2478
 1,0;iago;iago@gmail.com;2479
 1,0;iago;iago@gmail.com;2480
 1,0;iago;iago@gmail.com;2481
 1,0;iago;iago@gmail.com;2482
 1,0;iago;iago@gmail.com;2483
 1,0;iago;iago@gmail.com;2484
 1,0;iago;iago@gmail.com;2485
 1,0;iago;iago@gmail.com;2486
 1,0;iago;iago@gmail.com;2487
 1,0;iago;iago@gmail.com;2488
 1,0;iago;iago@gmail.com;2489
 1,0;iago;iago@gmail.com;2490
 1,0;iago;iago@gmail.com;2491
 1,0;iago;iago@gmail.com;2492
 1,0;iago;iago@gmail.com;2493
 1,0;iago;iago@gmail.com;2494
 1,0;iago;iago@gmail.com;2495
 1,0;iago;iago@gmail.com;2496
 1,0;iago;iago@gmail.com;2497
 1,0;iago;iago@gmail.com;2498
 1,0;iago;iago@gmail.com;2499
 1,0;iago;iago@gmail.com;2500
 1,0;iago;iago@gmail.com;2501
 1,0;iago;iago@gmail.com;2502
 1,0;iago;iago@gmail.com;2503
 1,0;iago;iago@gmail.com;2504
 1,0;iago;iago@gmail.com;2505
 1,0;iago;iago@gmail.com;2506
 1,0;iago;iago@gmail.com;2507
 1,0;iago;iago@gmail.com;2508
 1,0;iago;iago@gmail.com;2509
 1,0;iago;iago@gmail.com;2510
 1,0;iago;iago@gmail.com;2511
 1,0;iago;iago@gmail.com;2512
 1,0;iago;iago@gmail.com;2513
 1,0;iago;iago@gmail.com;2514
 1,0;iago;iago@gmail.com;2515
 1,0;iago;iago@gmail.com;2516
 1,0;iago;iago@gmail.com;2517
 1,0;iago;iago@gmail.com;2518
 1,0;iago;iago@gmail.com;2519
 1,0;iago;iago@gmail.com;2520
 1,0;iago;iago@gmail.com;2521
 1,0;iago;iago@gmail.com;2522
 1,0;iago;iago@gmail.com;2523
 1,0;iago;iago@gmail.com;2524
 1,0;iago;iago@gmail.com;2525
 1,0;iago;iago@gmail.com;2526
 1,0;iago;iago@gmail.com;2527
 1,0;iago;iago@gmail.com;2528
 1,0;iago;iago@gmail.com;2529
 1,0;iago;iago@gmail.com;2530
 1,0;iago;iago@gmail.com;2531
 1,0;iago;iago@gmail.com;2532
 1,0;iago;iago@gmail.com;2533
 1,0;iago;iago@gmail.com;2534
 1,0;iago;iago@gmail.com;2535
 1,0;iago;iago@gmail.com;2536
 1,0;iago;iago@gmail.com;2537
 1,0;iago;iago@gmail.com;2538
 1,0;iago;iago@gmail.com;2539
 1,0;iago;iago@gmail.com;2540
 1,0;iago;iago@gmail.com;2541
 1,0;iago;iago@gmail.com;2542
 1,0;iago;iago@gmail.com;2543
 1,0;iago;iago@gmail.com;2544
 1,0;iago;iago@gmail.com;2545
 1,0;iago;iago@gmail.com;2546
 1,0;iago;iago@gmail.com;2547
 1,0;iago;iago@gmail.com;2548
 1,0;iago;iago@gmail.com;2549
 1,0;iago;iago@gmail.com;2550
 1,0;iago;iago@gmail.com;2551
 1,0;iago;iago@gmail.com;2552
 1,0;iago;iago@gmail.com;2553
 1,0;iago;iago@gmail.com;2554
 1,0;iago;iago@gmail.com;2555
 1,0;iago;iago@gmail.com;2556
 1,0;iago;iago@gmail.com;2557
 1,0;iago;iago@gmail.com;2558
 1,0;iago;iago@gmail.com;2559
 1,0;iago;iago@gmail.com;2560
 1,0;iago;iago@gmail.com;2561
 1,0;iago;iago@gmail.com;2562
 1,0;iago;iago@gmail.com;2563
 1,0;iago;iago@gmail.com;2564
 1,0;iago;iago@gmail.com;2565
 1,0;iago;iago@gmail.com;2566
 1,0;iago;iago@gmail.com;2567
 1,0;iago;iago@gmail.com;2568
 1,0;iago;iago@gmail.com;2569
 1,0;iago;iago@gmail.com;2570
 1,0;iago;iago@gmail.com;2571
 1,0;iago;iago@gmail.com;2572
 1,0;iago;iago@gmail.com;2573
 1,0;iago;iago@gmail.com;2574
 1,0;iago;iago@gmail.com;2575
 1,0;iago;iago@gmail.com;2576
 1,0;iago;iago@gmail.com;2577
 1,0;iago;iago@gmail.com;2578
 1,0;iago;iago@gmail.com;2579
 1,0;iago;iago@gmail.com;2580
 1,0;iago;iago@gmail.com;2581
 1,0;iago;iago@gmail.com;2582
 1,0;iago;iago@gmail.com;2583
 1,0;iago;iago@gmail.com;2584
 1,0;iago;iago@gmail.com;2585
 1,0;iago;iago@gmail.com;2586
 1,0;iago;iago@gmail.com;2587
 1,0;iago;iago@gmail.com;2588
 1,0;iago;iago@gmail.com;2589
 1,0;iago;iago@gmail.com;2590
 1,0;iago;iago@gmail.com;2591
 1,0;iago;iago@gmail.com;2592
 1,0;iago;iago@gmail.com;2593
 1,0;iago;iago@gmail.com;2594
 1,0;iago;iago@gmail.com;2595
 1,0;iago;iago@gmail.com;2596
 1,0;iago;iago@gmail.com;2597
 1,0;iago;iago@gmail.com;2598
 1,0;iago;iago@gmail.com;2599
 1,0;iago;iago@gmail.com;2600
 1,0;iago;iago@gmail.com;2601
 1,0;iago;iago@gmail.com;2602
 1,0;iago;iago@gmail.com;2603
 1,0;iago;iago@gmail.com;2604
 1,0;iago;iago@gmail.com;2605
 1,0;iago;iago@gmail.com;2606
 1,0;iago;iago@gmail.com;2607
 1,0;iago;iago@gmail.com;2608
 1,0;iago;iago@gmail.com;2609
 1,0;iago;iago@gmail.com;2610
 1,0;iago;iago@gmail.com;2611
 1,0;iago;iago@gmail.com;2612
 1,0;iago;iago@gmail.com;2613
 1,0;iago;iago@gmail.com;2614
 1,0;iago;iago@gmail.com;2615
 1,0;iago;iago@gmail.com;2616
 1,0;iago;iago@gmail.com;2617
 1,0;iago;iago@gmail.com;2618
 1,0;iago;iago@gmail.com;2619
 1,0;iago;iago@gmail.com;2620
 1,0;iago;iago@gmail.com;2621
 1,0;iago;iago@gmail.com;2622
 1,0;iago;iago@gmail.com;2623
 1,0;iago;iago@gmail.com;2624
